sale_date,drug_name,territory_id,units_sold,unit_price,revenue
2024-06-17,Revlimid,TER-13,1,6207.68,6207.68
2024-06-17,Revlimid,TER-12,6,6194.45,37166.7
2024-06-17,Advair,TER-18,22,753.88,16585.36
2024-06-17,Lipitor,TER-11,35,411.4,14399.0
2024-06-17,Revlimid,TER-03,18,6716.27,120892.86
2024-06-17,Crestor,TER-10,12,384.34,4612.08
2024-06-17,Lantus,TER-18,66,945.95,62432.7
2024-06-17,Lantus,TER-08,51,979.29,49943.79
2024-06-17,Remicade,TER-15,16,2694.68,43114.88
2024-06-17,Lantus,TER-10,31,904.06,28025.86
2024-06-17,Nexium,TER-12,71,264.03,18746.13
2024-06-18,Neulasta,TER-09,1,3654.99,3654.99
2024-06-18,Nexium,TER-16,3,257.58,772.74
2024-06-18,Lyrica,TER-11,123,469.68,57770.64
2024-06-18,Lipitor,TER-16,146,355.94,51967.24
2024-06-18,Lantus,TER-19,112,942.9,105604.8
2024-06-18,Nexium,TER-07,100,259.67,25967.0
2024-06-18,Copaxone,TER-09,57,1128.76,64339.32
2024-06-18,Revlimid,TER-07,26,7056.55,183470.3
2024-06-18,Advair,TER-05,58,699.1,40547.8
2024-06-18,Lantus,TER-05,81,968.17,78421.77
2024-06-18,Tecfidera,TER-02,9,1812.43,16311.87
2024-06-18,Lipitor,TER-05,244,370.45,90389.8
2024-06-18,Revlimid,TER-04,29,7293.34,211506.86
2024-06-18,Lantus,TER-20,43,881.02,37883.86
2024-06-18,Nexium,TER-14,17,292.79,4977.43
2024-06-18,Revlimid,TER-18,11,6713.53,73848.83
2024-06-18,Rituxan,TER-07,22,5452.44,119953.68
2024-06-18,Humira,TER-07,61,3200.67,195240.87
2024-06-18,Copaxone,TER-08,51,1239.91,63235.41
2024-06-18,Nexium,TER-13,142,316.16,44894.72
2024-06-18,Keytruda,TER-07,6,8602.49,51614.94
2024-06-18,Copaxone,TER-19,14,1200.88,16812.32
2024-06-18,Januvia,TER-17,42,527.93,22173.06
2024-06-18,Remicade,TER-13,34,2314.29,78685.86
2024-06-18,Januvia,TER-20,10,552.56,5525.6
2024-06-18,Opdivo,TER-13,1,6770.48,6770.48
2024-06-18,Gleevec,TER-11,11,4517.47,49692.17
2024-06-18,Enbrel,TER-20,3,2808.55,8425.65
2024-06-18,Herceptin,TER-08,24,6318.65,151647.6
2024-06-18,Advair,TER-20,46,626.66,28826.36
2024-06-18,Lyrica,TER-02,2,460.13,920.26
2024-06-18,Humira,TER-13,30,3326.6,99798.0
2024-06-18,Januvia,TER-10,42,540.35,22694.7
2024-06-18,Humira,TER-14,3,3509.03,10527.09
2024-06-18,Gleevec,TER-15,11,4451.42,48965.62
2024-06-18,Lantus,TER-15,16,876.11,14017.76
2024-06-18,Revlimid,TER-14,5,7461.94,37309.7
2024-06-18,Keytruda,TER-20,6,8777.08,52662.48
2024-06-19,Herceptin,TER-03,3,6648.58,19945.74
2024-06-19,Humira,TER-11,3,3304.2,9912.6
2024-06-19,Nexium,TER-02,24,288.92,6934.08
2024-06-19,Januvia,TER-15,167,687.51,114814.17
2024-06-19,Gleevec,TER-13,26,4362.12,113415.12
2024-06-19,Keytruda,TER-04,1,9309.79,9309.79
2024-06-19,Lantus,TER-13,107,981.35,105004.45
2024-06-19,Lipitor,TER-12,195,399.5,77902.5
2024-06-19,Avastin,TER-20,4,5666.73,22666.92
2024-06-19,Herceptin,TER-19,20,6896.26,137925.2
2024-06-19,Opdivo,TER-10,5,6976.96,34884.8
2024-06-19,Lipitor,TER-03,290,350.5,101645.0
2024-06-19,Lantus,TER-14,33,988.48,32619.84
2024-06-19,Humira,TER-11,11,3247.41,35721.51
2024-06-19,Advair,TER-07,145,716.37,103873.65
2024-06-19,Rituxan,TER-10,13,5364.37,69736.81
2024-06-19,Revlimid,TER-05,3,6817.33,20451.99
2024-06-19,Lyrica,TER-17,13,488.14,6345.82
2024-06-19,Revlimid,TER-14,24,6985.4,167649.6
2024-06-19,Neulasta,TER-13,24,3645.33,87487.92
2024-06-19,Lyrica,TER-11,3,449.0,1347.0
2024-06-19,Advair,TER-10,7,624.48,4371.36
2024-06-19,Neulasta,TER-15,33,3346.65,110439.45
2024-06-19,Tecfidera,TER-07,15,1819.13,27286.95
2024-06-19,Opdivo,TER-06,6,6891.05,41346.3
2024-06-19,Advair,TER-06,44,586.52,25806.88
2024-06-19,Humira,TER-10,27,3316.54,89546.58
2024-06-19,Crestor,TER-15,177,402.3,71207.1
2024-06-19,Advair,TER-08,26,630.98,16405.48
2024-06-19,Keytruda,TER-19,2,8788.47,17576.94
2024-06-19,Keytruda,TER-09,15,8730.6,130959.0
2024-06-19,Advair,TER-01,72,645.57,46481.04
2024-06-19,Herceptin,TER-05,5,6545.08,32725.4
2024-06-19,Remicade,TER-20,1,2408.13,2408.13
2024-06-19,Advair,TER-15,51,626.87,31970.37
2024-06-19,Januvia,TER-13,144,555.62,80009.28
2024-06-19,Humira,TER-05,1,3360.63,3360.63
2024-06-19,Lipitor,TER-15,79,347.0,27413.0
2024-06-19,Advair,TER-12,11,703.61,7739.71
2024-06-19,Avastin,TER-08,14,5451.12,76315.68
2024-06-20,Januvia,TER-16,17,617.11,10490.87
2024-06-20,Crestor,TER-13,124,439.76,54530.24
2024-06-20,Crestor,TER-12,42,423.73,17796.66
2024-06-20,Lipitor,TER-01,66,364.68,24068.88
2024-06-20,Copaxone,TER-20,39,1117.7,43590.3
2024-06-20,Gleevec,TER-06,1,4430.66,4430.66
2024-06-20,Neulasta,TER-02,11,3502.21,38524.31
2024-06-20,Tecfidera,TER-04,37,1907.48,70576.76
2024-06-20,Lyrica,TER-06,132,460.94,60844.08
2024-06-20,Revlimid,TER-06,2,6761.96,13523.92
2024-06-20,Lipitor,TER-17,12,331.8,3981.6
2024-06-20,Enbrel,TER-16,37,2845.08,105267.96
2024-06-20,Januvia,TER-02,35,642.86,22500.1
2024-06-20,Opdivo,TER-19,1,7403.62,7403.62
2024-06-20,Crestor,TER-09,1,454.34,454.34
2024-06-20,Januvia,TER-10,37,506.75,18749.75
2024-06-20,Remicade,TER-09,8,2307.36,18458.88
2024-06-20,Keytruda,TER-12,25,8280.03,207000.75
2024-06-20,Rituxan,TER-14,3,4997.34,14992.02
2024-06-20,Advair,TER-17,27,694.71,18757.17
2024-06-20,Humira,TER-03,66,3327.93,219643.38
2024-06-20,Avastin,TER-05,4,6059.87,24239.48
2024-06-20,Lipitor,TER-15,54,282.02,15229.08
2024-06-20,Opdivo,TER-20,11,7494.69,82441.59
2024-06-20,Lyrica,TER-09,141,485.02,68387.82
2024-06-20,Tecfidera,TER-02,26,1893.44,49229.44
2024-06-20,Lyrica,TER-14,59,434.9,25659.1
2024-06-20,Neulasta,TER-09,29,3558.47,103195.63
2024-06-20,Lantus,TER-05,62,913.69,56648.78
2024-06-20,Januvia,TER-18,72,596.51,42948.72
2024-06-20,Avastin,TER-18,17,6138.55,104355.35
2024-06-20,Opdivo,TER-08,10,6723.73,67237.3
2024-06-20,Advair,TER-08,81,657.96,53294.76
2024-06-20,Lipitor,TER-08,95,328.36,31194.2
2024-06-20,Nexium,TER-13,30,300.31,9009.3
2024-06-20,Advair,TER-20,21,619.59,13011.39
2024-06-21,Copaxone,TER-12,82,1246.07,102177.74
2024-06-21,Herceptin,TER-11,13,6344.95,82484.35
2024-06-21,Opdivo,TER-03,8,7153.92,57231.36
2024-06-21,Herceptin,TER-13,19,6345.01,120555.19
2024-06-21,Avastin,TER-11,1,5666.99,5666.99
2024-06-21,Avastin,TER-07,9,5977.01,53793.09
2024-06-21,Remicade,TER-15,19,2473.95,47005.05
2024-06-21,Keytruda,TER-10,5,8118.58,40592.9
2024-06-21,Herceptin,TER-20,4,6751.22,27004.88
2024-06-21,Avastin,TER-07,4,5748.04,22992.16
2024-06-21,Rituxan,TER-02,17,5477.42,93116.14
2024-06-21,Copaxone,TER-16,14,1304.22,18259.08
2024-06-21,Advair,TER-09,25,729.24,18231.0
2024-06-21,Crestor,TER-01,30,395.37,11861.1
2024-06-21,Lantus,TER-04,64,1000.74,64047.36
2024-06-21,Opdivo,TER-17,1,7528.73,7528.73
2024-06-21,Lipitor,TER-03,6,357.78,2146.68
2024-06-21,Rituxan,TER-11,13,5074.93,65974.09
2024-06-21,Lantus,TER-06,124,1005.96,124739.04
2024-06-21,Rituxan,TER-11,19,4870.7,92543.3
2024-06-21,Avastin,TER-08,3,5893.93,17681.79
2024-06-21,Keytruda,TER-14,13,8775.86,114086.18
2024-06-21,Advair,TER-14,73,685.09,50011.57
2024-06-21,Avastin,TER-17,5,5335.83,26679.15
2024-06-21,Lipitor,TER-11,33,364.22,12019.26
2024-06-21,Humira,TER-10,4,3019.46,12077.84
2024-06-21,Herceptin,TER-15,22,6127.35,134801.7
2024-06-22,Lipitor,TER-14,29,357.39,10364.31
2024-06-22,Avastin,TER-11,6,5645.14,33870.84
2024-06-22,Copaxone,TER-08,7,1059.58,7417.06
2024-06-22,Lipitor,TER-02,61,392.31,23930.91
2024-06-22,Avastin,TER-02,9,6002.02,54018.18
2024-06-22,Advair,TER-12,131,665.82,87222.42
2024-06-22,Avastin,TER-05,37,5399.03,199764.11
2024-06-22,Neulasta,TER-06,14,3477.39,48683.46
2024-06-22,Lipitor,TER-16,50,352.41,17620.5
2024-06-22,Humira,TER-06,21,3107.38,65254.98
2024-06-22,Lipitor,TER-20,151,348.21,52579.71
2024-06-22,Remicade,TER-16,4,2601.97,10407.88
2024-06-22,Gleevec,TER-03,46,4223.25,194269.5
2024-06-22,Lipitor,TER-12,30,324.38,9731.4
2024-06-22,Lyrica,TER-18,19,435.78,8279.82
2024-06-22,Humira,TER-08,48,3214.5,154296.0
2024-06-22,Lantus,TER-08,14,1034.13,14477.82
2024-06-22,Lyrica,TER-03,85,443.49,37696.65
2024-06-22,Gleevec,TER-09,38,4356.9,165562.2
2024-06-22,Rituxan,TER-17,18,5049.65,90893.7
2024-06-22,Lipitor,TER-07,50,341.11,17055.5
2024-06-22,Rituxan,TER-09,4,5523.69,22094.76
2024-06-22,Remicade,TER-07,4,2642.01,10568.04
2024-06-22,Lyrica,TER-12,44,415.71,18291.24
2024-06-22,Enbrel,TER-10,69,2956.44,203994.36
2024-06-22,Copaxone,TER-19,5,1265.64,6328.2
2024-06-22,Enbrel,TER-11,1,2708.85,2708.85
2024-06-22,Advair,TER-16,24,703.61,16886.64
2024-06-22,Enbrel,TER-13,32,2694.97,86239.04
2024-06-22,Advair,TER-18,16,602.19,9635.04
2024-06-22,Januvia,TER-02,73,585.96,42775.08
2024-06-22,Crestor,TER-13,4,444.23,1776.92
2024-06-22,Neulasta,TER-16,6,3732.29,22393.74
2024-06-22,Keytruda,TER-05,19,9133.45,173535.55
2024-06-22,Revlimid,TER-11,21,7103.41,149171.61
2024-06-22,Rituxan,TER-08,9,4883.0,43947.0
2024-06-22,Humira,TER-02,58,3126.1,181313.8
2024-06-22,Tecfidera,TER-19,3,1702.98,5108.94
2024-06-22,Rituxan,TER-01,31,5621.01,174251.31
2024-06-22,Enbrel,TER-16,5,2700.41,13502.05
2024-06-22,Lipitor,TER-18,11,360.2,3962.2
2024-06-22,Tecfidera,TER-03,38,1987.98,75543.24
2024-06-22,Crestor,TER-07,170,409.73,69654.1
2024-06-22,Tecfidera,TER-15,51,1704.76,86942.76
2024-06-22,Tecfidera,TER-05,75,1881.28,141096.0
2024-06-22,Rituxan,TER-15,27,5153.68,139149.36
2024-06-23,Avastin,TER-01,60,5970.16,358209.6
2024-06-23,Gleevec,TER-10,40,4418.16,176726.4
2024-06-23,Lantus,TER-09,84,971.44,81600.96
2024-06-23,Januvia,TER-12,8,616.78,4934.24
2024-06-23,Lipitor,TER-01,28,333.75,9345.0
2024-06-23,Gleevec,TER-20,1,4657.08,4657.08
2024-06-23,Tecfidera,TER-11,15,1847.69,27715.35
2024-06-23,Revlimid,TER-20,7,6851.59,47961.13
2024-06-23,Enbrel,TER-09,10,2691.07,26910.7
2024-06-23,Remicade,TER-06,55,2396.87,131827.85
2024-06-23,Rituxan,TER-20,26,4869.47,126606.22
2024-06-23,Neulasta,TER-15,2,3451.62,6903.24
2024-06-23,Neulasta,TER-14,12,4184.2,50210.4
2024-06-23,Januvia,TER-08,187,548.62,102591.94
2024-06-23,Rituxan,TER-14,15,4935.24,74028.6
2024-06-23,Lantus,TER-10,21,942.0,19782.0
2024-06-23,Humira,TER-18,13,3197.65,41569.45
2024-06-23,Crestor,TER-18,12,422.78,5073.36
2024-06-23,Tecfidera,TER-14,20,1904.47,38089.4
2024-06-23,Enbrel,TER-16,8,2711.94,21695.52
2024-06-23,Nexium,TER-18,5,294.23,1471.15
2024-06-23,Rituxan,TER-18,1,5126.38,5126.38
2024-06-23,Nexium,TER-17,21,282.88,5940.48
2024-06-23,Opdivo,TER-17,6,7293.76,43762.56
2024-06-23,Crestor,TER-19,16,406.23,6499.68
2024-06-23,Copaxone,TER-07,8,1167.14,9337.12
2024-06-23,Crestor,TER-08,136,487.09,66244.24
2024-06-23,Advair,TER-17,33,645.04,21286.32
2024-06-23,Crestor,TER-02,106,388.9,41223.4
2024-06-23,Nexium,TER-02,217,265.01,57507.17
2024-06-24,Advair,TER-04,84,572.79,48114.36
2024-06-24,Revlimid,TER-07,2,6655.26,13310.52
2024-06-24,Avastin,TER-19,7,5983.63,41885.41
2024-06-24,Avastin,TER-19,1,6197.59,6197.59
2024-06-24,Lipitor,TER-11,33,374.58,12361.14
2024-06-24,Advair,TER-05,1,636.12,636.12
2024-06-24,Revlimid,TER-08,1,7083.83,7083.83
2024-06-24,Keytruda,TER-19,2,8796.53,17593.06
2024-06-24,Revlimid,TER-19,2,6577.35,13154.7
2024-06-24,Avastin,TER-10,5,5698.9,28494.5
2024-06-24,Copaxone,TER-03,5,1177.8,5889.0
2024-06-24,Gleevec,TER-19,8,4567.59,36540.72
2024-06-24,Enbrel,TER-04,78,2986.01,232908.78
2024-06-24,Avastin,TER-13,27,5374.17,145102.59
2024-06-24,Copaxone,TER-05,91,1197.7,108990.7
2024-06-24,Keytruda,TER-18,6,8293.62,49761.72
2024-06-24,Januvia,TER-07,72,569.54,41006.88
2024-06-24,Keytruda,TER-18,22,9051.96,199143.12
2024-06-24,Lantus,TER-19,15,906.59,13598.85
2024-06-24,Januvia,TER-07,52,632.64,32897.28
2024-06-24,Tecfidera,TER-19,13,1825.54,23732.02
2024-06-24,Opdivo,TER-04,13,6907.8,89801.4
2024-06-24,Neulasta,TER-20,8,3787.8,30302.4
2024-06-24,Lipitor,TER-07,74,361.88,26779.12
2024-06-24,Januvia,TER-06,29,563.09,16329.61
2024-06-24,Nexium,TER-06,179,265.77,47572.83
2024-06-24,Opdivo,TER-19,6,6977.69,41866.14
2024-06-24,Opdivo,TER-12,8,6896.33,55170.64
2024-06-24,Opdivo,TER-12,3,6836.54,20509.62
2024-06-24,Crestor,TER-12,10,423.43,4234.3
2024-06-24,Nexium,TER-16,20,287.74,5754.8
2024-06-24,Gleevec,TER-18,2,4253.8,8507.6
2024-06-24,Humira,TER-17,41,2933.3,120265.3
2024-06-25,Lyrica,TER-13,123,474.22,58329.06
2024-06-25,Tecfidera,TER-13,2,1724.94,3449.88
2024-06-25,Neulasta,TER-02,8,3577.85,28622.8
2024-06-25,Copaxone,TER-02,1,1245.29,1245.29
2024-06-25,Gleevec,TER-04,35,4586.42,160524.7
2024-06-25,Januvia,TER-06,22,575.21,12654.62
2024-06-25,Lipitor,TER-18,50,352.69,17634.5
2024-06-25,Neulasta,TER-05,15,3716.75,55751.25
2024-06-25,Nexium,TER-18,28,269.95,7558.6
2024-06-25,Tecfidera,TER-07,12,1969.09,23629.08
2024-06-25,Enbrel,TER-09,2,2839.12,5678.24
2024-06-25,Neulasta,TER-05,10,3955.56,39555.6
2024-06-25,Humira,TER-20,4,3208.77,12835.08
2024-06-25,Copaxone,TER-16,26,1262.75,32831.5
2024-06-25,Keytruda,TER-01,27,8733.22,235796.94
2024-06-25,Lantus,TER-04,4,897.44,3589.76
2024-06-25,Keytruda,TER-12,1,8165.76,8165.76
2024-06-25,Keytruda,TER-02,20,7308.04,146160.8
2024-06-25,Rituxan,TER-18,1,5188.4,5188.4
2024-06-25,Avastin,TER-15,24,5654.98,135719.52
2024-06-25,Enbrel,TER-19,1,2467.4,2467.4
2024-06-25,Januvia,TER-19,37,606.36,22435.32
2024-06-25,Keytruda,TER-02,5,8918.89,44594.45
2024-06-25,Avastin,TER-06,12,6197.49,74369.88
2024-06-25,Herceptin,TER-11,1,6659.18,6659.18
2024-06-25,Remicade,TER-01,39,2456.89,95818.71
2024-06-25,Lantus,TER-01,222,983.43,218321.46
2024-06-25,Nexium,TER-14,43,296.35,12743.05
2024-06-25,Copaxone,TER-06,32,1148.72,36759.04
2024-06-25,Nexium,TER-14,69,292.19,20161.11
2024-06-26,Keytruda,TER-02,1,8916.93,8916.93
2024-06-26,Crestor,TER-01,137,424.78,58194.86
2024-06-26,Opdivo,TER-07,15,7260.05,108900.75
2024-06-26,Lipitor,TER-04,257,368.18,94622.26
2024-06-26,Humira,TER-20,27,3212.82,86746.14
2024-06-26,Avastin,TER-05,9,5843.28,52589.52
2024-06-26,Advair,TER-10,33,673.7,22232.1
2024-06-26,Tecfidera,TER-11,16,1834.26,29348.16
2024-06-26,Humira,TER-05,10,3021.86,30218.6
2024-06-26,Opdivo,TER-11,5,7583.77,37918.85
2024-06-26,Opdivo,TER-15,20,7545.64,150912.8
2024-06-26,Januvia,TER-10,45,558.26,25121.7
2024-06-26,Lantus,TER-09,1,963.32,963.32
2024-06-26,Tecfidera,TER-18,15,1794.05,26910.75
2024-06-26,Opdivo,TER-11,18,7282.11,131077.98
2024-06-26,Humira,TER-16,2,3055.94,6111.88
2024-06-26,Lantus,TER-14,29,971.28,28167.12
2024-06-26,Crestor,TER-04,165,397.96,65663.4
2024-06-26,Humira,TER-14,16,3299.13,52786.08
2024-06-26,Crestor,TER-04,43,452.14,19442.02
2024-06-26,Gleevec,TER-13,1,4138.93,4138.93
2024-06-26,Lantus,TER-17,1,879.13,879.13
2024-06-26,Copaxone,TER-02,55,1223.82,67310.1
2024-06-26,Rituxan,TER-17,3,4934.79,14804.37
2024-06-26,Januvia,TER-09,1,552.95,552.95
2024-06-26,Nexium,TER-03,328,252.47,82810.16
2024-06-26,Lyrica,TER-13,16,375.27,6004.32
2024-06-26,Copaxone,TER-07,51,1200.34,61217.34
2024-06-26,Avastin,TER-13,3,5449.92,16349.76
2024-06-27,Advair,TER-05,36,616.87,22207.32
2024-06-27,Keytruda,TER-05,1,8522.87,8522.87
2024-06-27,Lyrica,TER-18,7,408.85,2861.95
2024-06-27,Revlimid,TER-16,7,6321.65,44251.55
2024-06-27,Herceptin,TER-09,1,6187.43,6187.43
2024-06-27,Keytruda,TER-10,14,8062.93,112881.02
2024-06-27,Remicade,TER-08,49,2413.91,118281.59
2024-06-27,Opdivo,TER-19,1,7527.85,7527.85
2024-06-27,Herceptin,TER-06,29,6573.46,190630.34
2024-06-27,Lantus,TER-02,180,1040.56,187300.8
2024-06-27,Nexium,TER-11,210,282.74,59375.4
2024-06-27,Revlimid,TER-06,2,6952.35,13904.7
2024-06-27,Neulasta,TER-16,19,3654.62,69437.78
2024-06-27,Remicade,TER-01,7,2668.28,18677.96
2024-06-27,Neulasta,TER-03,46,3685.36,169526.56
2024-06-27,Remicade,TER-19,52,2292.8,119225.6
2024-06-27,Copaxone,TER-14,15,1178.53,17677.95
2024-06-27,Rituxan,TER-06,28,5353.62,149901.36
2024-06-27,Januvia,TER-14,27,644.77,17408.79
2024-06-27,Herceptin,TER-01,30,6411.9,192357.0
2024-06-27,Lantus,TER-14,35,891.02,31185.7
2024-06-27,Lantus,TER-12,68,921.9,62689.2
2024-06-27,Keytruda,TER-08,5,9248.24,46241.2
2024-06-27,Nexium,TER-01,159,269.41,42836.19
2024-06-27,Lantus,TER-04,14,911.54,12761.56
2024-06-27,Humira,TER-04,1,3348.41,3348.41
2024-06-27,Enbrel,TER-05,10,2773.29,27732.9
2024-06-27,Neulasta,TER-08,8,3459.03,27672.24
2024-06-27,Gleevec,TER-14,4,4912.13,19648.52
2024-06-27,Herceptin,TER-10,22,6584.3,144854.6
2024-06-27,Herceptin,TER-19,1,6701.55,6701.55
2024-06-27,Advair,TER-09,17,688.46,11703.82
2024-06-28,Tecfidera,TER-03,26,1819.23,47299.98
2024-06-28,Advair,TER-06,6,685.02,4110.12
2024-06-28,Revlimid,TER-03,24,7001.64,168039.36
2024-06-28,Gleevec,TER-11,4,4714.34,18857.36
2024-06-28,Nexium,TER-16,19,276.62,5255.78
2024-06-28,Lipitor,TER-08,29,305.26,8852.54
2024-06-28,Advair,TER-09,47,576.66,27103.02
2024-06-28,Nexium,TER-07,78,292.03,22778.34
2024-06-28,Herceptin,TER-18,1,6481.02,6481.02
2024-06-28,Opdivo,TER-13,25,7099.26,177481.5
2024-06-28,Remicade,TER-03,19,2633.81,50042.39
2024-06-28,Revlimid,TER-12,8,6779.68,54237.44
2024-06-28,Enbrel,TER-01,51,2756.13,140562.63
2024-06-28,Advair,TER-16,10,691.84,6918.4
2024-06-28,Humira,TER-16,38,3160.33,120092.54
2024-06-28,Tecfidera,TER-17,23,1801.81,41441.63
2024-06-28,Advair,TER-06,4,729.95,2919.8
2024-06-28,Enbrel,TER-17,6,2709.71,16258.26
2024-06-28,Revlimid,TER-19,1,6904.33,6904.33
2024-06-28,Humira,TER-19,21,3230.75,67845.75
2024-06-28,Revlimid,TER-11,1,6516.94,6516.94
2024-06-28,Keytruda,TER-20,1,8639.5,8639.5
2024-06-28,Nexium,TER-01,128,265.77,34018.56
2024-06-28,Revlimid,TER-07,8,7201.33,57610.64
2024-06-28,Gleevec,TER-12,7,4674.93,32724.51
2024-06-28,Humira,TER-12,9,2977.08,26793.72
2024-06-28,Herceptin,TER-06,1,5620.21,5620.21
2024-06-28,Avastin,TER-20,14,5716.12,80025.68
2024-06-28,Rituxan,TER-05,14,5225.31,73154.34
2024-06-28,Avastin,TER-18,2,5803.86,11607.72
2024-06-28,Copaxone,TER-13,5,1067.4,5337.0
2024-06-29,Herceptin,TER-16,2,6794.67,13589.34
2024-06-29,Enbrel,TER-06,6,2832.16,16992.96
2024-06-29,Revlimid,TER-10,11,7124.92,78374.12
2024-06-29,Herceptin,TER-07,26,6169.42,160404.92
2024-06-29,Keytruda,TER-08,17,9083.95,154427.15
2024-06-29,Opdivo,TER-04,8,7569.75,60558.0
2024-06-29,Herceptin,TER-09,9,6050.42,54453.78
2024-06-29,Neulasta,TER-12,39,3700.45,144317.55
2024-06-29,Herceptin,TER-20,3,6197.32,18591.96
2024-06-29,Herceptin,TER-14,10,6497.04,64970.4
2024-06-29,Tecfidera,TER-11,5,2062.04,10310.2
2024-06-29,Crestor,TER-20,20,409.83,8196.6
2024-06-29,Gleevec,TER-17,11,4410.89,48519.79
2024-06-29,Januvia,TER-03,34,581.58,19773.72
2024-06-29,Enbrel,TER-18,4,2809.43,11237.72
2024-06-29,Humira,TER-09,1,3414.98,3414.98
2024-06-29,Gleevec,TER-11,4,4911.54,19646.16
2024-06-29,Januvia,TER-02,50,638.44,31922.0
2024-06-29,Avastin,TER-06,1,5813.37,5813.37
2024-06-29,Gleevec,TER-07,19,4512.21,85731.99
2024-06-29,Crestor,TER-17,75,439.82,32986.5
2024-06-29,Avastin,TER-02,12,6497.9,77974.8
2024-06-29,Lipitor,TER-17,136,390.84,53154.24
2024-06-29,Rituxan,TER-02,10,4968.83,49688.3
2024-06-29,Rituxan,TER-18,20,5289.07,105781.4
2024-06-29,Revlimid,TER-09,21,6774.23,142258.83
2024-06-30,Gleevec,TER-15,5,4913.28,24566.4
2024-06-30,Nexium,TER-05,164,306.51,50267.64
2024-06-30,Lyrica,TER-02,83,464.93,38589.19
2024-06-30,Humira,TER-10,19,3438.64,65334.16
2024-06-30,Humira,TER-10,15,3162.03,47430.45
2024-06-30,Gleevec,TER-08,51,4901.72,249987.72
2024-06-30,Enbrel,TER-13,9,2892.42,26031.78
2024-06-30,Crestor,TER-20,15,399.55,5993.25
2024-06-30,Lantus,TER-15,28,986.97,27635.16
2024-06-30,Keytruda,TER-19,21,8062.91,169321.11
2024-06-30,Enbrel,TER-03,44,2839.63,124943.72
2024-06-30,Lyrica,TER-19,146,446.14,65136.44
2024-06-30,Neulasta,TER-11,3,3983.01,11949.03
2024-06-30,Tecfidera,TER-09,2,1747.86,3495.72
2024-06-30,Neulasta,TER-17,29,3818.41,110733.89
2024-06-30,Copaxone,TER-01,9,1231.02,11079.18
2024-06-30,Keytruda,TER-13,14,9436.79,132115.06
2024-06-30,Rituxan,TER-17,2,5268.77,10537.54
2024-06-30,Enbrel,TER-08,3,2903.96,8711.88
2024-06-30,Keytruda,TER-07,1,8482.52,8482.52
2024-06-30,Revlimid,TER-08,7,6071.99,42503.93
2024-06-30,Crestor,TER-11,210,455.92,95743.2
2024-06-30,Januvia,TER-12,74,541.72,40087.28
2024-06-30,Revlimid,TER-18,9,6998.3,62984.7
2024-06-30,Herceptin,TER-14,5,6747.29,33736.45
2024-06-30,Nexium,TER-20,9,309.9,2789.1
2024-06-30,Rituxan,TER-02,8,5116.0,40928.0
2024-06-30,Tecfidera,TER-14,18,1864.08,33553.44
2024-06-30,Lyrica,TER-01,202,443.91,89669.82
2024-07-01,Copaxone,TER-03,62,1118.36,69338.32
2024-07-01,Lipitor,TER-17,57,354.97,20233.29
2024-07-01,Enbrel,TER-07,1,2717.93,2717.93
2024-07-01,Neulasta,TER-18,11,3907.0,42977.0
2024-07-01,Rituxan,TER-15,3,5029.94,15089.82
2024-07-01,Revlimid,TER-04,2,7013.17,14026.34
2024-07-01,Enbrel,TER-10,34,2711.11,92177.74
2024-07-01,Januvia,TER-07,22,631.44,13891.68
2024-07-01,Remicade,TER-03,3,2342.81,7028.43
2024-07-01,Herceptin,TER-09,8,6478.86,51830.88
2024-07-01,Remicade,TER-14,24,2278.12,54674.88
2024-07-01,Tecfidera,TER-08,54,2039.53,110134.62
2024-07-01,Avastin,TER-09,1,5916.86,5916.86
2024-07-01,Gleevec,TER-15,15,4596.42,68946.3
2024-07-01,Revlimid,TER-10,9,6334.05,57006.45
2024-07-01,Nexium,TER-19,30,275.75,8272.5
2024-07-01,Gleevec,TER-01,7,4558.61,31910.27
2024-07-01,Lipitor,TER-09,66,367.93,24283.38
2024-07-01,Crestor,TER-08,19,385.59,7326.21
2024-07-01,Nexium,TER-03,162,300.19,48630.78
2024-07-01,Avastin,TER-03,1,5882.06,5882.06
2024-07-01,Remicade,TER-15,8,2635.2,21081.6
2024-07-02,Enbrel,TER-17,9,2829.03,25461.27
2024-07-02,Keytruda,TER-02,17,8584.55,145937.35
2024-07-02,Revlimid,TER-17,1,7051.43,7051.43
2024-07-02,Advair,TER-09,8,621.77,4974.16
2024-07-02,Nexium,TER-04,99,260.35,25774.65
2024-07-02,Advair,TER-08,29,711.59,20636.11
2024-07-02,Humira,TER-01,12,3299.07,39588.84
2024-07-02,Avastin,TER-20,1,5807.51,5807.51
2024-07-02,Rituxan,TER-18,14,5033.18,70464.52
2024-07-02,Januvia,TER-10,104,531.78,55305.12
2024-07-02,Januvia,TER-09,49,598.98,29350.02
2024-07-02,Humira,TER-02,1,3483.22,3483.22
2024-07-02,Herceptin,TER-18,15,6081.81,91227.15
2024-07-02,Lipitor,TER-13,87,342.58,29804.46
2024-07-02,Lyrica,TER-15,108,439.86,47504.88
2024-07-02,Advair,TER-13,31,727.93,22565.83
2024-07-02,Lipitor,TER-19,158,325.6,51444.8
2024-07-02,Keytruda,TER-07,8,9289.52,74316.16
2024-07-02,Neulasta,TER-14,6,4001.32,24007.92
