year_month,drug_name,territory_id,units_sold,revenue,n_transactions,avg_unit_price,month,quarter,year,day_of_week,is_quarter_end,lag_1,lag_3,lag_6,rolling_mean_3,rolling_std_3,drug_encoded,territory_encoded,xgb_pred,fold,actual,predicted,lower_bound,upper_bound,residual,absolute_error,model,forecast_window
2025-10-01,Enbrel,TER-20,43,119931.3,1,2789.1,10,4,2025,2,0,34.0,32.0,30.0,31.666666666666668,2.5166114784235827,4,19,38.50598,4,43,38.50598,0.0,89.32585754394526,4.4940185546875,4.4940185546875,XGBoost,4
2025-11-01,Enbrel,TER-20,54,150956.47,3,2804.4466666666667,11,4,2025,5,0,43.0,29.0,44.0,35.333333333333336,7.094598884597587,4,19,40.809517,4,54,40.809517,0.2978824615478525,88.01497459411618,13.190483093261719,13.190483093261719,XGBoost,4
2025-12-01,Enbrel,TER-20,62,169996.15000000002,3,2683.7366666666667,12,4,2025,0,0,54.0,34.0,50.0,43.66666666666666,10.016652800877813,4,19,37.014465,4,62,37.014465,0.0,93.95819473266599,24.98553466796875,24.98553466796875,XGBoost,4
2025-05-01,Gleevec,TER-01,58,275129.80000000005,2,4761.1,5,2,2025,3,0,64.0,53.0,33.0,67.0,15.716233645501712,5,0,49.378498,4,58,49.378498,5.780332183837891,108.4564685821533,8.621501922607422,8.621501922607422,XGBoost,4
2025-06-01,Gleevec,TER-01,48,219252.99,3,4460.360000000001,6,2,2025,6,0,58.0,84.0,67.0,68.66666666666667,13.613718571108096,5,0,69.669304,4,48,69.669304,24.180437469482424,121.11143798828124,-21.66930389404297,21.66930389404297,XGBoost,4
2025-07-01,Gleevec,TER-01,31,140807.67,2,4552.57,7,3,2025,1,0,48.0,64.0,56.0,56.66666666666666,8.082903768654777,5,0,48.62312,4,31,48.62312,9.956745910644532,100.99493026733398,-17.623119354248047,17.623119354248047,XGBoost,4
2025-08-01,Gleevec,TER-01,38,167192.97,3,4374.006666666667,8,3,2025,4,0,31.0,58.0,53.0,45.66666666666666,13.65039681962886,5,0,50.35245,4,38,50.35245,5.256578826904297,100.93679351806635,-12.35245132446289,12.35245132446289,XGBoost,4
2025-09-01,Gleevec,TER-01,61,280296.22,1,4595.02,9,3,2025,0,0,38.0,48.0,84.0,39.0,8.54400374531756,5,0,46.9302,4,61,46.9302,10.720906448364259,104.32777862548826,14.069801330566406,14.069801330566406,XGBoost,4
2025-10-01,Gleevec,TER-01,41,192640.88,4,4729.545,10,4,2025,2,0,61.0,31.0,64.0,43.333333333333336,15.695009822658085,5,0,52.04778,4,41,52.04778,13.205105590820315,106.9232955932617,-11.047779083251953,11.047779083251953,XGBoost,4
2025-11-01,Gleevec,TER-01,65,288663.32,2,4499.775,11,4,2025,5,0,41.0,38.0,58.0,46.66666666666666,12.50333288900738,5,0,50.014175,4,65,50.014175,12.701697921752931,102.44666290283203,14.985824584960938,14.985824584960938,XGBoost,4
2025-12-01,Gleevec,TER-01,65,273571.35,1,4208.79,12,4,2025,0,0,65.0,61.0,48.0,55.66666666666666,12.858201014657274,5,0,60.037548,4,65,60.037548,21.325118255615237,108.2820268630981,4.962451934814453,4.962451934814453,XGBoost,4
2025-05-01,Gleevec,TER-02,60,260706.45,4,4339.610000000001,5,2,2025,3,0,63.0,35.0,45.0,54.0,16.46207763315433,5,1,43.58038,4,60,43.58038,5.059729385375977,89.28149414062497,16.419620513916016,16.419620513916016,XGBoost,4
2025-06-01,Gleevec,TER-02,53,239101.29,4,4533.96,6,2,2025,6,0,60.0,64.0,70.0,62.333333333333336,2.081665999466133,5,1,56.06066,4,53,56.06066,16.61155014038086,107.8881248474121,-3.0606613159179688,3.0606613159179688,XGBoost,4
2025-07-01,Gleevec,TER-02,38,165705.64,3,4362.823333333334,7,3,2025,1,0,53.0,63.0,48.0,58.66666666666666,5.131601439446884,5,1,49.475674,4,38,49.475674,5.121759033203126,102.86918449401853,-11.47567367553711,11.47567367553711,XGBoost,4
2025-08-01,Gleevec,TER-02,42,192908.44,4,4463.0,8,3,2025,4,0,38.0,60.0,35.0,50.333333333333336,11.239810200058244,5,1,45.2001,4,42,45.2001,6.251055908203126,100.56898345947258,-3.2000999450683594,3.2000999450683594,XGBoost,4
2025-09-01,Gleevec,TER-02,35,149825.9,1,4280.74,9,3,2025,0,0,42.0,53.0,64.0,44.333333333333336,7.767453465154031,5,1,49.284496,4,35,49.284496,9.175963592529301,103.72557067871091,-14.284496307373047,14.284496307373047,XGBoost,4
2025-10-01,Gleevec,TER-02,44,200136.14,4,4434.545,10,4,2025,2,0,35.0,38.0,63.0,38.333333333333336,3.511884584284254,5,1,40.17325,4,44,40.17325,10.411230468750004,97.83244743347166,3.826751708984375,3.826751708984375,XGBoost,4
2025-11-01,Gleevec,TER-02,55,244901.98,2,4451.05,11,4,2025,5,0,44.0,42.0,60.0,40.333333333333336,4.725815626252613,5,1,46.166348,4,55,46.166348,6.247262573242188,108.01287078857422,8.83365249633789,8.83365249633789,XGBoost,4
2025-12-01,Gleevec,TER-02,56,243134.08,1,4341.68,12,4,2025,0,0,55.0,35.0,53.0,44.66666666666666,10.016652800877816,5,1,49.0944,4,56,49.0944,9.214871215820313,100.53653259277343,6.905601501464844,6.905601501464844,XGBoost,4
2025-05-01,Gleevec,TER-03,53,223553.8,2,4226.28,5,2,2025,3,0,40.0,29.0,30.0,41.0,12.52996408614167,5,2,39.7302,4,53,39.7302,6.392424011230469,88.5095443725586,13.269798278808594,13.269798278808594,XGBoost,4
2025-06-01,Gleevec,TER-03,56,257113.36,1,4591.31,6,2,2025,6,0,53.0,54.0,39.0,49.0,7.810249675906658,5,2,48.670753,4,56,48.670753,10.188502883911134,106.82060089111327,7.329246520996094,7.329246520996094,XGBoost,4
2025-07-01,Gleevec,TER-03,35,150063.04,2,4350.5650000000005,7,3,2025,1,0,56.0,40.0,44.0,49.66666666666666,8.504900548115387,5,2,34.949455,4,35,34.949455,0.0,90.9915185928344,0.05054473876953125,0.05054473876953125,XGBoost,4
2025-08-01,Gleevec,TER-03,29,118004.4,2,4301.05,8,3,2025,4,0,35.0,53.0,29.0,48.0,11.35781669160055,5,2,43.134026,4,29,43.134026,0.0,89.39127349853516,-14.134025573730469,14.134025573730469,XGBoost,4
2025-09-01,Gleevec,TER-03,44,209807.26,2,4601.0,9,3,2025,0,0,29.0,56.0,54.0,40.0,14.177446878757827,5,2,43.034187,4,44,43.034187,3.177549743652344,96.66706886291496,0.9658126831054688,0.9658126831054688,XGBoost,4
2025-10-01,Gleevec,TER-03,30,136122.72999999998,4,4534.0675,10,4,2025,2,0,44.0,35.0,40.0,36.0,7.549834435270755,5,2,40.79578,4,30,40.79578,1.4158470153808609,92.46996383666989,-10.795780181884766,10.795780181884766,XGBoost,4
2025-11-01,Gleevec,TER-03,53,220958.59,1,4169.03,11,4,2025,5,0,30.0,29.0,53.0,34.333333333333336,8.386497083606088,5,2,47.439896,4,53,47.439896,8.59975166320801,99.36388320922846,5.5601043701171875,5.5601043701171875,XGBoost,4
2025-12-01,Gleevec,TER-03,50,229511.5,1,4590.23,12,4,2025,0,0,53.0,44.0,56.0,42.333333333333336,11.590225767142476,5,2,45.515896,4,50,45.515896,4.6879287719726594,99.32398796081542,4.484104156494141,4.484104156494141,XGBoost,4
2025-05-01,Gleevec,TER-04,51,234462.58,4,4435.9,5,2,2025,3,0,30.0,36.0,40.0,46.0,22.715633383201094,5,3,41.35668,4,51,41.35668,5.257423782348634,91.07074623107908,9.643318176269531,9.643318176269531,XGBoost,4
2025-06-01,Gleevec,TER-04,63,283062.01,2,4486.545,6,2,2025,6,0,51.0,72.0,33.0,51.0,21.000000000000004,5,3,43.542763,4,63,43.542763,4.011361694335943,95.18438873291015,19.457237243652344,19.457237243652344,XGBoost,4
2025-07-01,Gleevec,TER-04,29,132480.76,3,4437.413333333334,7,3,2025,1,0,63.0,30.0,44.0,48.0,16.70329308849007,5,3,37.613388,4,29,37.613388,0.9408020019531268,90.47093009948729,-8.613388061523438,8.613388061523438,XGBoost,4
2025-08-01,Gleevec,TER-04,40,186667.44,2,4680.63,8,3,2025,4,0,29.0,51.0,36.0,47.66666666666666,17.24335620850342,5,3,41.29911,4,40,41.29911,1.3420219421386743,92.08918228149412,-1.2991104125976562,1.2991104125976562,XGBoost,4
2025-09-01,Gleevec,TER-04,35,157649.45,1,4504.27,9,3,2025,0,0,40.0,63.0,72.0,44.0,17.349351572897476,5,3,48.671757,4,35,48.671757,9.291826248168947,97.51325798034662,-13.671756744384766,13.671756744384766,XGBoost,4
2025-10-01,Gleevec,TER-04,44,194498.87,2,4430.415,10,4,2025,2,0,35.0,29.0,30.0,34.666666666666664,5.507570547286113,5,3,40.630276,4,44,40.630276,2.355535125732422,88.43058471679679,3.3697242736816406,3.3697242736816406,XGBoost,4
2025-11-01,Gleevec,TER-04,47,216146.1,4,4557.275,11,4,2025,5,0,44.0,40.0,51.0,39.66666666666666,4.509249752822909,5,3,41.793232,4,47,41.793232,0.0,96.65488891601562,5.206768035888672,5.206768035888672,XGBoost,4
2025-12-01,Gleevec,TER-04,43,189087.77,1,4397.39,12,4,2025,0,0,47.0,35.0,63.0,42.0,6.244997998398409,5,3,45.30935,4,43,45.30935,4.813392639160156,95.44107666015623,-2.3093490600585938,2.3093490600585938,XGBoost,4
2025-05-01,Gleevec,TER-05,25,112620.25,1,4504.81,5,2,2025,3,0,48.0,30.0,46.0,35.333333333333336,11.0151410945722,5,4,37.374325,4,25,37.374325,0.0,89.9088249206543,-12.374324798583984,12.374324798583984,XGBoost,4
2025-06-01,Gleevec,TER-05,39,183941.37,4,4608.05,6,2,2025,6,0,25.0,28.0,46.0,33.666666666666664,12.503332889007362,5,4,34.177364,4,39,34.177364,0.0,80.5658592224121,4.822635650634766,4.822635650634766,XGBoost,4
2025-07-01,Gleevec,TER-05,28,124856.94,4,4478.1025,7,3,2025,1,0,39.0,48.0,35.0,37.333333333333336,11.590225767142469,5,4,29.953268,4,28,29.953268,0.0,81.40039558410643,-1.953268051147461,1.953268051147461,XGBoost,4
2025-08-01,Gleevec,TER-05,23,102522.46,2,4463.165,8,3,2025,4,0,28.0,25.0,30.0,30.666666666666668,7.371114795831988,5,4,31.42632,4,23,31.42632,0.0,88.22448730468747,-8.426319122314453,8.426319122314453,XGBoost,4
2025-09-01,Gleevec,TER-05,55,273070.54,2,4963.615,9,3,2025,0,0,23.0,39.0,28.0,30.0,8.185352771872445,5,4,36.274323,4,55,36.274323,0.0,86.05424423217767,18.725677490234375,18.725677490234375,XGBoost,4
2025-10-01,Gleevec,TER-05,48,221199.56,4,4634.860000000001,10,4,2025,2,0,55.0,28.0,48.0,35.333333333333336,17.21433511156714,5,4,37.60077,4,48,37.60077,0.0,85.02876396179195,10.39923095703125,10.39923095703125,XGBoost,4
2025-11-01,Gleevec,TER-05,31,141527.0,4,4510.6625,11,4,2025,5,0,48.0,23.0,25.0,42.0,16.82260384126072,5,4,42.115902,4,31,42.115902,0.5281816482543961,92.2146675109863,-11.115901947021484,11.115901947021484,XGBoost,4
2025-12-01,Gleevec,TER-05,39,178438.55,4,4664.9475,12,4,2025,0,0,31.0,55.0,39.0,44.66666666666666,12.342339054382409,5,4,35.852062,4,39,35.852062,0.0,92.64071807861326,3.147937774658203,3.147937774658203,XGBoost,4
2025-05-01,Gleevec,TER-06,37,151109.61000000002,2,4226.505,5,2,2025,3,0,29.0,27.0,37.0,34.333333333333336,11.015141094572204,5,5,30.292599,4,37,30.292599,0.0,82.79477310180658,6.707401275634766,6.707401275634766,XGBoost,4
2025-06-01,Gleevec,TER-06,26,117408.38,3,4408.193333333333,6,2,2025,6,0,37.0,47.0,43.0,37.66666666666666,9.018499505645789,5,5,37.288876,4,26,37.288876,0.0,89.01681900024414,-11.288875579833984,11.288875579833984,XGBoost,4
2025-07-01,Gleevec,TER-06,34,150875.06,2,4374.41,7,3,2025,1,0,26.0,29.0,35.0,30.666666666666668,5.686240703077326,5,5,27.85622,4,34,27.85622,0.0,75.54799118041993,6.143779754638672,6.143779754638672,XGBoost,4
2025-08-01,Gleevec,TER-06,26,116641.94,4,4579.5075,8,3,2025,4,0,34.0,37.0,27.0,32.333333333333336,5.686240703077325,5,5,29.17005,4,26,29.17005,0.0,80.87428245544427,-3.1700496673583984,3.1700496673583984,XGBoost,4
2025-09-01,Gleevec,TER-06,45,194931.85,3,4449.87,9,3,2025,0,0,26.0,26.0,47.0,28.666666666666668,4.618802153517007,5,5,32.47895,4,45,32.47895,0.0,86.89110908508297,12.521049499511719,12.521049499511719,XGBoost,4
2025-10-01,Gleevec,TER-06,44,198615.48,4,4405.54,10,4,2025,2,0,45.0,34.0,29.0,35.0,9.539392014169456,5,5,36.65476,4,44,36.65476,0.0,86.68169975280762,7.345241546630859,7.345241546630859,XGBoost,4
2025-11-01,Gleevec,TER-06,25,115628.67,2,4576.925,11,4,2025,5,0,44.0,26.0,37.0,38.333333333333336,10.692676621563626,5,5,39.011497,4,25,39.011497,0.0,92.03766326904292,-14.011497497558594,14.011497497558594,XGBoost,4
2025-12-01,Gleevec,TER-06,28,126890.18,2,4559.585,12,4,2025,0,0,25.0,45.0,26.0,38.0,11.269427669584642,5,5,32.57103,4,28,32.57103,0.0,80.30407562255857,-4.5710296630859375,4.5710296630859375,XGBoost,4
2025-05-01,Gleevec,TER-07,38,166656.1,4,4425.78,5,2,2025,3,0,41.0,24.0,43.0,40.0,15.524174696260024,5,6,33.646935,4,38,33.646935,0.0,86.69200248718259,4.353065490722656,4.353065490722656,XGBoost,4
2025-06-01,Gleevec,TER-07,32,146521.38999999998,3,4548.633333333334,6,2,2025,6,0,38.0,55.0,47.0,44.66666666666666,9.073771725877464,5,6,43.572025,4,32,43.572025,4.622981262207032,97.6292152404785,-11.572025299072266,11.572025299072266,XGBoost,4
2025-07-01,Gleevec,TER-07,31,149378.77,1,4818.67,7,3,2025,1,0,32.0,41.0,32.0,37.0,4.582575694955835,5,6,29.737354,4,31,29.737354,0.0,81.47170982360839,1.2626457214355469,1.2626457214355469,XGBoost,4
2025-08-01,Gleevec,TER-07,24,98660.34,2,4367.12,8,3,2025,4,0,31.0,38.0,24.0,33.666666666666664,3.785938897200176,5,6,32.587334,4,24,32.587334,1.005832672119142,84.35228729248044,-8.587333679199219,8.587333679199219,XGBoost,4
2025-09-01,Gleevec,TER-07,37,177640.06999999998,3,4778.576666666667,9,3,2025,0,0,24.0,32.0,55.0,29.0,4.358898943540664,5,6,31.764187,4,37,31.764187,0.0,85.57339935302734,5.235813140869141,5.235813140869141,XGBoost,4
2025-10-01,Gleevec,TER-07,39,165907.01,4,4270.8775000000005,10,4,2025,2,0,37.0,31.0,41.0,30.666666666666668,6.506407098647708,5,6,37.192665,4,39,37.192665,0.0,91.17099170684813,1.8073348999023438,1.8073348999023438,XGBoost,4
2025-11-01,Gleevec,TER-07,24,108349.92,2,4574.44,11,4,2025,5,0,39.0,24.0,38.0,33.333333333333336,8.144527815247077,5,6,38.36701,4,24,38.36701,5.648245239257815,95.96728973388672,-14.367008209228516,14.367008209228516,XGBoost,4
2025-12-01,Gleevec,TER-07,50,223869.0,1,4477.38,12,4,2025,0,0,24.0,37.0,32.0,33.333333333333336,8.144527815247077,5,6,36.839027,4,50,36.839027,0.5796779632568368,94.54544677734374,13.160972595214844,13.160972595214844,XGBoost,4
2025-05-01,Gleevec,TER-08,24,108424.4,2,4502.82,5,2,2025,3,0,47.0,35.0,39.0,48.333333333333336,14.047538337136986,5,7,35.96083,4,24,35.96083,0.3316360473632822,90.71920776367188,-11.960830688476562,11.960830688476562,XGBoost,4
2025-06-01,Gleevec,TER-08,47,210944.5,3,4504.356666666667,6,2,2025,6,0,24.0,63.0,40.0,44.66666666666666,19.60442127004348,5,7,40.434986,4,47,40.434986,0.0,91.71927986145019,6.565013885498047,6.565013885498047,XGBoost,4
2025-07-01,Gleevec,TER-08,33,150599.24000000002,2,4592.34,7,3,2025,1,0,47.0,47.0,40.0,39.333333333333336,13.279056191361388,5,7,29.859385,4,33,29.859385,0.0,84.39334144592281,3.140615463256836,3.140615463256836,XGBoost,4
2025-08-01,Gleevec,TER-08,31,138099.27000000002,3,4470.003333333333,8,3,2025,4,0,33.0,24.0,35.0,34.666666666666664,11.590225767142469,5,7,30.283834,4,31,30.283834,0.0,83.350410079956,0.7161655426025391,0.7161655426025391,XGBoost,4
2025-09-01,Gleevec,TER-08,46,205746.5,1,4472.75,9,3,2025,0,0,31.0,47.0,63.0,37.0,8.717797887081343,5,7,39.9548,4,46,39.9548,1.29480094909668,91.18439178466797,6.045200347900391,6.045200347900391,XGBoost,4
2025-10-01,Gleevec,TER-08,34,152793.74,4,4487.1,10,4,2025,2,0,46.0,33.0,47.0,36.66666666666666,8.144527815247073,5,7,36.583298,4,34,36.583298,1.5223590850830095,91.65509605407706,-2.5832977294921875,2.5832977294921875,XGBoost,4
2025-11-01,Gleevec,TER-08,43,188091.89,1,4374.23,11,4,2025,5,0,34.0,31.0,24.0,37.0,7.937253933193768,5,7,39.77098,4,43,39.77098,0.0,90.96521072387695,3.2290191650390625,3.2290191650390625,XGBoost,4
2025-12-01,Gleevec,TER-08,54,257328.14,4,4747.7,12,4,2025,0,0,43.0,46.0,47.0,41.0,6.244997998398392,5,7,33.79352,4,54,33.79352,0.0,87.27328300476071,20.206478118896484,20.206478118896484,XGBoost,4
2025-05-01,Gleevec,TER-09,26,121006.41,4,4583.3175,5,2,2025,3,0,26.0,42.0,37.0,41.66666666666666,15.50268793897798,5,8,35.365486,4,26,35.365486,0.0,87.80307426452636,-9.365486145019531,9.365486145019531,XGBoost,4
2025-06-01,Gleevec,TER-09,39,184183.74,1,4722.66,6,2,2025,6,0,26.0,57.0,32.0,36.333333333333336,17.897858344878397,5,8,37.377037,4,39,37.377037,0.0,88.63903198242184,1.6229629516601562,1.6229629516601562,XGBoost,4
2025-07-01,Gleevec,TER-09,24,104287.54,4,4363.3375,7,3,2025,1,0,39.0,26.0,44.0,30.33333333333333,7.505553499465137,5,8,28.741232,4,24,28.741232,0.0,83.27518882751461,-4.741231918334961,4.741231918334961,XGBoost,4
2025-08-01,Gleevec,TER-09,35,148745.64,4,4459.1975,8,3,2025,4,0,24.0,26.0,42.0,29.666666666666668,8.144527815247079,5,8,30.108316,4,35,30.108316,0.0,92.79925422668455,4.891683578491211,4.891683578491211,XGBoost,4
2025-09-01,Gleevec,TER-09,38,183222.01,2,4681.525,9,3,2025,0,0,35.0,39.0,57.0,32.666666666666664,7.767453465154031,5,8,33.828434,4,38,33.828434,0.0,85.1014644622802,4.171566009521484,4.171566009521484,XGBoost,4
2025-10-01,Gleevec,TER-09,43,189487.26,2,4366.33,10,4,2025,2,0,38.0,24.0,26.0,32.333333333333336,7.371114795831995,5,8,36.050934,4,43,36.050934,0.0,88.4834213256836,6.949066162109375,6.949066162109375,XGBoost,4
2025-11-01,Gleevec,TER-09,29,135290.2,3,4586.156666666667,11,4,2025,5,0,43.0,35.0,26.0,38.66666666666666,4.041451884327395,5,8,38.78899,4,29,38.78899,0.12888622283935586,96.40779533386228,-9.788990020751953,9.788990020751953,XGBoost,4
2025-12-01,Gleevec,TER-09,43,194039.7,2,4536.014999999999,12,4,2025,0,0,29.0,38.0,39.0,36.66666666666666,7.094598884597596,5,8,34.38744,4,43,34.38744,0.0,87.2667873382568,8.612560272216797,8.612560272216797,XGBoost,4
2025-05-01,Gleevec,TER-10,30,134596.88999999998,4,4417.1325,5,2,2025,3,0,35.0,43.0,26.0,43.66666666666666,9.018499505645789,5,9,32.391148,4,30,32.391148,0.0,86.38110618591308,-2.3911476135253906,2.3911476135253906,XGBoost,4
2025-06-01,Gleevec,TER-10,38,166166.91,3,4339.67,6,2,2025,6,0,30.0,53.0,45.0,39.333333333333336,12.096831541082702,5,9,38.739204,4,38,38.739204,0.0,95.58178710937499,-0.7392044067382812,0.7392044067382812,XGBoost,4
2025-07-01,Gleevec,TER-10,26,111116.18,2,4251.355,7,3,2025,1,0,38.0,35.0,44.0,34.333333333333336,4.04145188432738,5,9,29.551323,4,26,29.551323,0.0,85.17488403320307,-3.5513229370117188,3.5513229370117188,XGBoost,4
2025-08-01,Gleevec,TER-10,21,102689.58,1,4889.98,8,3,2025,4,0,26.0,30.0,43.0,31.33333333333333,6.110100926607786,5,9,32.39496,4,21,32.39496,0.0,85.46195526123039,-11.39495849609375,11.39495849609375,XGBoost,4
2025-09-01,Gleevec,TER-10,42,190089.28,2,4521.92,9,3,2025,0,0,21.0,38.0,53.0,28.33333333333333,8.736894948054104,5,9,36.638702,4,42,36.638702,0.0,86.52171745300289,5.361297607421875,5.361297607421875,XGBoost,4
2025-10-01,Gleevec,TER-10,30,130808.8,2,4262.62,10,4,2025,2,0,42.0,26.0,35.0,29.666666666666668,10.969655114602888,5,9,36.759,4,30,36.759,0.0,89.61654090881346,-6.758998870849609,6.758998870849609,XGBoost,4
2025-11-01,Gleevec,TER-10,51,214854.36,3,4344.54,11,4,2025,5,0,30.0,21.0,30.0,31.0,10.535653752852738,5,9,38.15064,4,51,38.15064,0.0,93.39733886718749,12.849361419677734,12.849361419677734,XGBoost,4
2025-12-01,Gleevec,TER-10,30,137775.82,3,4619.233333333334,12,4,2025,0,0,51.0,42.0,38.0,41.0,10.535653752852738,5,9,33.175037,4,30,33.175037,0.0,81.83944320678711,-3.175037384033203,3.175037384033203,XGBoost,4
2025-05-01,Gleevec,TER-11,38,178068.8,2,4648.9,5,2,2025,3,0,37.0,36.0,37.0,37.333333333333336,1.527525231651954,5,10,34.507088,4,38,34.507088,0.5908580780029314,97.60195693969722,3.4929122924804688,3.4929122924804688,XGBoost,4
2025-06-01,Gleevec,TER-11,44,210368.4,2,4694.05,6,2,2025,6,0,38.0,39.0,28.0,38.0,1.0000000000000098,5,10,37.68114,4,44,37.68114,0.0,90.06108627319335,6.318859100341797,6.318859100341797,XGBoost,4
2025-07-01,Gleevec,TER-11,21,89243.54999999999,3,4593.03,7,3,2025,1,0,44.0,37.0,26.0,39.66666666666666,3.785938897200186,5,10,28.36276,4,21,28.36276,0.0,80.81468048095701,-7.362760543823242,7.362760543823242,XGBoost,4
2025-08-01,Gleevec,TER-11,27,120212.4,2,4466.1,8,3,2025,4,0,21.0,38.0,36.0,34.333333333333336,11.930353445448857,5,10,31.498217,4,27,31.498217,0.0,78.03799552917465,-4.49821662902832,4.49821662902832,XGBoost,4
2025-09-01,Gleevec,TER-11,41,198796.0,3,4772.033333333334,9,3,2025,0,0,27.0,44.0,39.0,30.666666666666668,11.930353445448858,5,10,33.879547,4,41,33.879547,0.0,89.52972793579096,7.120452880859375,7.120452880859375,XGBoost,4
2025-10-01,Gleevec,TER-11,33,141587.83,3,4353.07,10,4,2025,2,0,41.0,21.0,37.0,29.666666666666668,10.263202878893772,5,10,35.446064,4,33,35.446064,0.0,85.10380325317381,-2.446063995361328,2.446063995361328,XGBoost,4
2025-11-01,Gleevec,TER-11,48,196460.64,1,4092.93,11,4,2025,5,0,33.0,27.0,38.0,33.666666666666664,7.023769168568499,5,10,39.0529,4,48,39.0529,0.0,97.41813812255856,8.947101593017578,8.947101593017578,XGBoost,4
2025-12-01,Gleevec,TER-11,58,261334.01,3,4433.2300000000005,12,4,2025,0,0,48.0,41.0,44.0,40.66666666666666,7.505553499465143,5,10,33.725796,4,58,33.725796,0.0,85.57938461303699,24.27420425415039,24.27420425415039,XGBoost,4
2025-05-01,Gleevec,TER-12,33,147508.56,3,4401.573333333334,5,2,2025,3,0,23.0,34.0,33.0,30.33333333333333,6.350852961085886,5,11,29.35265,4,33,29.35265,0.0,88.92533340454099,3.647350311279297,3.647350311279297,XGBoost,4
2025-06-01,Gleevec,TER-12,37,166180.69,1,4491.37,6,2,2025,6,0,33.0,34.0,38.0,30.0,6.082762530298222,5,11,34.582893,4,37,34.582893,0.0,85.50927696228025,2.4171066284179688,2.4171066284179688,XGBoost,4
2025-07-01,Gleevec,TER-12,19,84297.06000000001,3,4616.94,7,3,2025,1,0,37.0,23.0,44.0,31.0,7.211102550927981,5,11,27.343376,4,19,27.343376,0.0,74.4394115447998,-8.343376159667969,8.343376159667969,XGBoost,4
2025-08-01,Gleevec,TER-12,25,112450.15,4,4461.0375,8,3,2025,4,0,19.0,33.0,34.0,29.666666666666668,9.45163125250522,5,11,28.907536,4,25,28.907536,0.0,80.83976631164546,-3.9075355529785156,3.9075355529785156,XGBoost,4
2025-09-01,Gleevec,TER-12,38,164352.02000000002,2,4096.195,9,3,2025,0,0,25.0,37.0,34.0,27.0,9.165151389911683,5,11,31.338203,4,38,31.338203,0.0,81.18745422363281,6.661796569824219,6.661796569824219,XGBoost,4
2025-10-01,Gleevec,TER-12,34,145551.72999999998,2,4307.705,10,4,2025,2,0,38.0,19.0,23.0,27.33333333333333,9.712534856222312,5,11,31.674461,4,34,31.674461,0.0,82.32213363647458,2.3255386352539062,2.3255386352539062,XGBoost,4
2025-11-01,Gleevec,TER-12,43,187792.31,2,4336.415,11,4,2025,5,0,34.0,25.0,33.0,32.333333333333336,6.658328118479397,5,11,35.284508,4,43,35.284508,0.0,92.61605072021484,7.715492248535156,7.715492248535156,XGBoost,4
2025-12-01,Gleevec,TER-12,24,110649.12,2,4610.38,12,4,2025,0,0,43.0,38.0,37.0,38.333333333333336,4.509249752822898,5,11,30.0714,4,24,30.0714,0.0,83.87949180603026,-6.071399688720703,6.071399688720703,XGBoost,4
2025-05-01,Gleevec,TER-13,34,158183.91,4,4496.2875,5,2,2025,3,0,29.0,48.0,39.0,43.66666666666666,13.05118130030126,5,12,32.58263,4,34,32.58263,0.0,84.23209648132323,1.4173698425292969,1.4173698425292969,XGBoost,4
